model,group,subset,count,positive_rate,score_mean,score_pos_mean,score_neg_mean,score_pos_neg_gap,normal_advantage_mean,final_gain_mean,final_better_rate,hist_auc
hierarchical_conservative,overall,all,14533132.0,0.2627351076147936,0.04143321635092216,0.051787422400268304,0.037743343865824466,0.014044078534443838,-0.0690551449339481,0.0009110042725856515,0.519617657088644,0.6657828788371682
hierarchical_conservative,overall,affected,4641126.0,0.29206705441739783,0.04657286092047303,0.055016639503469356,0.04308926893019083,0.011927370573278528,-0.10868976044017888,0.0005942040336543326,0.5082359324008872,0.6369317823812648
hierarchical_conservative,overall,unaffected,9892006.0,0.2489731607522276,0.03902180070454054,0.0500100997733658,0.03537906597458555,0.014631033798780245,-0.05045939756723899,0.001059640436545758,0.5249577284930883,0.6776532311933015
hierarchical_conservative,severity_low,all,3681756.0,0.24758403327108042,0.03918603472174157,0.050902043412600725,0.035330857780012735,0.01557118563258799,-0.04788259965991191,0.0008453633181640713,0.5231481934164024,0.6852734027031876
hierarchical_conservative,severity_low,affected,732667.0,0.28096938991383535,0.045546929605809756,0.054989098981459615,0.0418572945169482,0.013131804464511412,-0.0642318877663826,0.0005266169962073094,0.5140165996284806,0.6485009745612347
hierarchical_conservative,severity_low,unaffected,2949089.0,0.23928982814692945,0.0376057440719763,0.0497098023790567,0.033798278181088874,0.015911524197967826,-0.043820808418920686,0.0009245521495181249,0.5254168321132391,0.693295042761801
hierarchical_conservative,severity_mid,all,5034417.0,0.26142570232064605,0.04139412142227481,0.05170466695850192,0.03774460150723523,0.013960065451266691,-0.0595104757861049,0.0009003494643641959,0.5194712714501004,0.6653423971347633
hierarchical_conservative,severity_mid,affected,1589899.0,0.2893102014656277,0.046434830089872835,0.05500680207902088,0.042945320393444855,0.012061481685576025,-0.07790301493715052,0.0006774196295495925,0.509073846829264,0.6388170946177585
hierarchical_conservative,severity_mid,unaffected,3444518.0,0.24855495021364382,0.03906746275191645,0.0499305704196565,0.0354742802746505,0.014456290145005997,-0.05102096299978522,0.0010032480183685306,0.524270449450402,0.6759755965946482
hierarchical_conservative,severity_high,all,5816959.0,0.2734580044315251,0.042889371469038325,0.05236325816282521,0.03932356224493936,0.013039695917885848,-0.09071663338783471,0.0009617721610010961,0.5175097503695659,0.6532462988048677
hierarchical_conservative,severity_high,affected,2318560.0,0.2974643744393072,0.046991707574456906,0.05503142061308924,0.04358756958814535,0.011443851024943885,-0.14384978739087742,0.0005584984229592978,0.5058346559933752,0.6319038023118286
hierarchical_conservative,severity_high,unaffected,3498399.0,0.25754780972667785,0.040170552832119163,0.05032086961652397,0.03664952900041222,0.013671340616111749,-0.055502695370674655,0.0012290413770265386,0.5252474060277287,0.6657178106541823
hierarchical_conservative,recovery_short_lt30,all,5361359.0,0.24961693481074482,0.03986332490635506,0.05132533256269435,0.03605045738484311,0.015274875177851241,-0.05182651841081786,0.0008009708695231832,0.5206972709717816,0.6798243713312065
hierarchical_conservative,recovery_short_lt30,affected,1259912.0,0.28058467575513213,0.046217263266682865,0.05567145401365923,0.04252996198761721,0.01314149202604202,-0.0678379331154515,0.0004044338894973139,0.507329877007283,0.6462876194860759
hierarchical_conservative,recovery_short_lt30,unaffected,4101447.0,0.24010404132980384,0.037911476403268876,0.04976517146342335,0.03416606881666337,0.015599102646759982,-0.04690801683726483,0.0009227819521918982,0.5248035632302454,0.6889845636928722
hierarchical_conservative,recovery_mid_30_90,all,1836861.0,0.26190005667276944,0.04075365248058859,0.05136022141671961,0.036990122852129034,0.014370098564590573,-0.05507214773938303,0.001056147075173794,0.5235649295183468,0.6723144555470829
hierarchical_conservative,recovery_mid_30_90,affected,541076.0,0.2980246767552063,0.04605145989697128,0.054334532848473754,0.042534868847159575,0.01179966400131418,-0.07534581561552649,0.0009041206212214079,0.5215237785449733,0.6388181567178052
hierarchical_conservative,recovery_mid_30_90,unaffected,1295785.0,0.24681563685333602,0.03854146724490004,0.049860566562063606,0.03483224166445889,0.015028324897604715,-0.04660654957321179,0.0011196281816835477,0.524417245144835,0.6837249568486445
hierarchical_conservative,recovery_long_ge90,all,7334912.0,0.27253278566941225,0.04275088941854424,0.05219958948263893,0.03921110027245598,0.012988489210182953,-0.08514990845356893,0.0009550840682675541,0.5178400231659221,0.653388940876335
hierarchical_conservative,recovery_long_ge90,affected,2840138.0,0.2960257564949309,0.04682993974247898,0.05487213545046267,0.04344814404426888,0.011423991406193788,-0.13316438658802646,0.000619345507178054,0.5061063934217281,0.632439294934104
hierarchical_conservative,recovery_long_ge90,unaffected,4494774.0,0.2576881507279343,0.040173437064116774,0.050259633762689285,0.03667208735821877,0.013587546404470512,-0.05481073146717496,0.0011672290716460577,0.5252542174534248,0.665157502058628
hierarchical_conservative,severity_high_and_long,all,5207258.0,0.27477205853829406,0.04304778758731416,0.052362459644639904,0.039518674229323585,0.01284378541531632,-0.09446271970987304,0.0009660860015404674,0.5173173674129455,0.6512523470755953
hierarchical_conservative,severity_high_and_long,affected,2119837.0,0.29740305504621345,0.046943806307682225,0.054874217631638314,0.043586933533815035,0.011287284097823279,-0.15036369624870408,0.0005439654258639165,0.5051355363643525,0.6307233664412103
hierarchical_conservative,severity_high_and_long,unaffected,3087421.0,0.2592335156106019,0.040372763793627184,0.0503839476746073,0.036869319121680566,0.013514628552926733,-0.056080860415936136,0.0012559158675614773,0.5256814668294346,0.6638709538031838
afffocus3_groupaware,overall,all,14533132.0,0.27091022086636246,0.08587348901316788,0.10790375504530225,0.07768763261067906,0.030216122434623197,-0.06759740714666546,0.0022058418147902093,0.5218082378939378,0.6674754595101698
afffocus3_groupaware,overall,affected,4641126.0,0.30003408655571945,0.09977068778704197,0.11852268665139397,0.09173281231011333,0.026789874341280634,-0.10675538269886103,0.001868211576141711,0.5103013794497283,0.6409773055379364
afffocus3_groupaware,overall,unaffected,9892006.0,0.2572459013874436,0.07935320884384776,0.10209287453870915,0.07147753934589313,0.03061533519281602,-0.0492252894545958,0.002364250986699097,0.5272070194862397,0.6783787922187179
afffocus3_groupaware,severity_low,all,3681756.0,0.2557008123297687,0.0797436786762994,0.10399827753072251,0.07141111465829794,0.032587162872424566,-0.047013884662136074,0.001782339634465535,0.525024200408718,0.6860961302263626
afffocus3_groupaware,severity_low,affected,732667.0,0.28865910434071684,0.09490491483556096,0.11497575338821178,0.08676025407539803,0.028215499312813752,-0.06336241995352755,0.0009756428141164293,0.5151112306136348,0.650688155248445
afffocus3_groupaware,severity_low,unaffected,2949089.0,0.24751270646630197,0.07597704517927786,0.10081767790832186,0.06780631287597456,0.03301136503234729,-0.04295228044933072,0.0019827541147591846,0.5274869629231265,0.6937916112388289
afffocus3_groupaware,severity_mid,all,5034417.0,0.2696232751478473,0.08539892516906517,0.10724511462055719,0.07733426353762557,0.029910851082931622,-0.058158184044578176,0.0020451858716648767,0.5215779701999258,0.6669301752676046
afffocus3_groupaware,severity_mid,affected,1589899.0,0.2973239180602038,0.09876211348793212,0.11768026160976368,0.09075726165563627,0.026922999954127405,-0.07612723533947609,0.0016648415651462497,0.5110481860797447,0.6425483238385175
